year,artists,danceability,explicit,id,loudness,name,popularity,release_date,speechiness
2000,['chris cagle'],0.483,0,7ktlRGfo8wQaruyZD8xCii,-6.265,laredo,0,2000,0.042
2010,['hannah montana'],0.418,0,60c0p6GGnuwdKcQnmuM2zC,-2.736,i'll always remember you,1,2010-01-01,0.0383
2010,['barbara milne'],0.821,0,0mSs7n2iFEfoONUCWoZfDl,-13.629000000000001,letter sounds (apple apple aaa),0,2010-08-17,0.0565
2007,['michael bublé'],0.33,0,4zKbPdCC2o8726tHh5sEJw,-15.495,always on my mind,1,2007-04-30,0.0355
2007,['deuter'],0.184,0,3MJd5S8ZIUp19dVvKxgNoe,-20.655,lovesong from the mountains,1,2007-02-13,0.0461
2008,['mother mother'],0.516,0,0zMAvsQmaQ4DGsmXtKixpn,-3.7239999999999998,burning pile,1,2008-09-23,0.0383
2013,['jeremy soule'],0.0717,0,0zke8Vmo0bgbPjxL3pUhqk,-21.53,from past to present,1,2013-01-31,0.0391
2005,['la secta allstar'],0.562,0,6D2bddIrBCiQWpmhvFIrb0,-5.8320000000000025,la locura automática,0,2005-01-01,0.0238
2009,['scripture lullabies'],0.261,0,7K50iarsrJBIPI13WTAY91,-8.968,bless the lord,0,2009-11-21,0.0312
2005,['home made kazoku'],0.732,0,7ip1Q4zmU73V2baqUUDo0v,-6.754,サンキュー!!,0,2005,0.047
2003,['billy talent'],0.466,0,3X805DNadxmbeIZQBrex85,-2.7739999999999996,river below,0,2003-08-26,0.0745
2001,['björk'],0.536,0,1t9us2hggVqmnyWz7uG54y,-11.019,unison,0,2001,0.0484
2011,['emphatic'],0.488,1,1dZ3pcfZvOSLRtOJ3LkQj3,-2.7680000000000002,get paid,0,2011-07-08,0.0392
2000,['goldfinger'],0.285,0,0rOTMSSa6yscfOrGnzfheM,-7.318,99 red balloons,1,2000-03-28,0.129
2009,['beegie adair'],0.644,0,2CScqWPJrlAPKURDxh89bi,-15.025,"let it snow, let it snow, let it snow",0,2009-01-01,0.033
2019,['saygrace'],0.826,1,6vzLbfskWigBsCzNdB0kfE,-4.729,boys ain't shit,1,2019-10-18,0.13699999999999998
2013,['jhené aiko'],0.602,0,4QoFwqgLw1CtoeSv6N80mU,-10.98,3:16am,0,2013-01-01,0.129
2000,['millencolin'],0.345,0,21eOk9YSfReHLXFvxPURtk,-2.394,fox,0,2000-02-22,0.0718
2018,['bts'],0.769,0,0xKNTDmIym4R2TfKnS4FQo,-4.092,airplane pt.2,1,2018-08-24,0.0339
2008,['taylor swift'],0.759,0,71IScwIe7bcIlpnlkbKVQw,-6.593,santa baby,0,2008-12-02,0.0271
2004,['gretchen wilson'],0.502,0,1r5sw5ZdWTQYyXbva03U4g,-5.7070000000000025,homewrecker,0,2004-05-11,0.0322
2017,['neffex'],0.657,0,7zv0i1f8kTy8hPapkm28kz,-5.26,best of me,1,2017-07-12,0.068
2018,['jordan davis'],0.491,0,4LiMQ6G9n84rDUBs9wtwz6,-3.594,singles you up,1,2018-03-23,0.0481
2004,['eminem'],0.731,1,3bp0Zuc7LMxgjqsQ6q3E8y,-5.002,evil deeds,1,2004-11-12,0.33
2018,['j. cole'],0.679,1,7EulRO07ZgchxqKUHb8Pvc,-5.892,1985 - intro to “the fall off”,1,2018-04-20,0.445
2000,['linkin park'],0.4920000000000001,0,61fUybL3XS40gcffnnNPoX,-4.419,one step closer,1,2000-10-24,0.0491
2004,['zolof the rock & roll destroyer'],0.64,0,0fQ7yxea8B6IYBBprK7Y1H,-5.17,plays pretty for baby,0,2004-08-10,0.0312
2020,['onigawara'],0.54,0,4m7pmuicefmD1E0pIFomq6,-5.612,secret code,0,2020-09-23,0.0325
2018,['noah schnacky'],0.504,0,1p61zyWNtBhbbAFzg4HUiq,-6.925,hello beautiful,1,2018-01-27,0.0404
2008,['fall out boy'],0.387,0,5z2LeGnH19PuaOuA2Ksmp6,-6.905,w.a.m.s.,0,2008-01-01,0.0945
2007,['monchy & alexandra'],0.8909999999999999,0,6PqaUk1aS7KXHXBr8iELKb,-2.66,no es una novela,0,2007-02-06,0.0293
2017,"['johannes brahms', 'arcadi volodos']",0.299,0,1Oo7XEqkrwifJn17aA0ocF,-30.923000000000002,"sechs klavierstücke, op. 118: ii. intermezzo in a major",1,2017-04-07,0.0478
2009,['carrie underwood'],0.441,0,30vfmE5gZLW1VtghknFwTn,-4.782,look at me,0,2009,0.027000000000000003
2010,['human tetris'],0.517,0,5VfnmTz5NPAW5a8V9M1ZJ9,-9.024,things i don't need,1,2010-05-26,0.031
2002,"['eminem', 'hailie jade']",0.73,1,3F14hbIqy1JKKLTb1mzdYV,-5.0889999999999995,my dad's gone crazy,1,2002-05-26,0.508
2011,['tyler childers'],0.597,0,0Uybrtb766jul6WpkjqbID,-13.640999999999998,hard times,1,2011-10-11,0.0333
2008,['collie buddz'],0.648,0,6UnR7DiYC4uGQW6YxkVcWT,-7.81,gimmie love,0,2008-04-01,0.294
2018,['jason aldean'],0.375,0,2ZxTjs4EdJl4Y9YByIiNoo,-5.305,you make it easy,1,2018-01-26,0.0315
2016,['temple of the dog'],0.384,0,3CtphwpjC0XjIVpLFvGiQR,-6.522,hunger strike - 25th anniversary mix,1,2016-04-16,0.0318
2019,"['quality control', 'lil baby', 'dababy']",0.97,1,2nKYHpmwjLaEOXS3o7QMiz,-7.258999999999999,baby,1,2019-07-17,0.366
2011,['joe nichols'],0.654,0,33AQv3sfvHmtGfYNIJpi96,-5.685,tequila makes her clothes fall off,0,2011,0.0281
2005,"['peter, paul and mary']",0.581,0,7raciFPVU5VuHmqVbw2c1h,-16.273,"puff, the magic dragon - 2004 remaster",0,2005-08-23,0.0401
2000,['celia cruz'],0.833,0,63knvuoSPpfzIwdDuWRSoV,-4.401,rie y llora,0,2000,0.0327
2011,['the strokes'],0.515,0,4ileLT7ldd2uX8bMemWqbm,-5.85,life is simple in the moonlight,1,2011-03-21,0.0313
2015,"['zac brown band', 'chris cornell']",0.405,0,5rpjEBQVAVKDDIPa5dI37A,-3.222,heavy is the head,0,2015-04-28,0.0503
2008,['jack johnson'],0.619,0,2vO1wr5wIEHqQmY4jWbuhi,-19.197,angel,1,2008,0.0433
2011,['newsboys'],0.3720000000000001,0,0KlG5BXUo7TwEmBLBiGu8d,-4.561,born again - single version,0,2011-01-01,0.066
2000,['laura pausini'],0.642,0,5viiKzaFMP6gptZGKEDjen,-5.132999999999999,quiero decirte que te amo,0,2000-09-12,0.0286
2017,"['dirt rock empire', 'nate kenyon', 'the lacs']",0.594,1,67cqaFp7S9H2JOAmaeCXnD,-4.436,dirt road dollars (feat. nate kenyon & the lacs),1,2017-09-22,0.0606
2020,['lil mosey'],0.774,1,6wJYhPfqk3KGhHRG76WzOh,-7.909,blueberry faygo,1,2020-02-07,0.0383
2007,"['kenny chesney', 'george strait']",0.847,0,1JtYfT7sJF3jojvLo1Vl7c,-9.199,shiftwork (with george strait) - duet with george strait,0,2007-09-11,0.0359
2005,['danny schmidt'],0.396,0,3ZHdUTURQRucGdzVXeDpsU,-13.47,this too shall pass,0,2005-07-12,0.0457
2020,['brs kash'],0.9,1,31iqpzg1ZXLLgq0L5iIwLe,-7.2860000000000005,throat baby (go baby),1,2020-07-24,0.147
2015,['blackbear'],0.82,1,2mZF9Se9RWzjxK6EnXvIZG,-9.713,90210,0,2015-06-02,0.0356
2000,['jr. walker & the all stars'],0.575,0,16ZNz0wXDJERo4zquNPw7x,-7.876,how sweet it is (to be loved by you),0,2000,0.168
2015,['easton corbin'],0.593,0,2ieTFoBjqGVw8SfT4OSwVJ,-4.85,clockwork,0,2015-06-30,0.0285
2014,['mac demarco'],0.489,0,1CKm95B5JmaSCnZLquInM4,-5.848,blue boy,1,2014-04-01,0.0421
2003,['gillian welch'],0.7,0,5vPRCX0Bj8O374jTCAQRLS,-12.687000000000001,look at miss ohio,1,2003-06-03,0.0357
2002,['good charlotte'],0.48,0,5G2nexUjWXVbNmk6lAwfOX,-5.005,the day that i die,0,2002-10-04,0.0304
2012,['motionless in white'],0.245,1,79SZRWIbDwQeuGvgsAA0EC,-2.72,devil's night,0,2012-11-13,0.191
2011,['beyoncé'],0.616,0,7cvkXf3AwPGT041PyOi5VX,-6.062,dance for you,1,2011-06-24,0.0623
2019,"['ed sheeran', 'chris stapleton', 'bruno mars']",0.631,0,7hvO2qCwJVZxiyoA7c9i5d,-5.35,blow (with chris stapleton & bruno mars),1,2019-07-12,0.0401
2008,['trivium'],0.5429999999999999,0,5IC15BbbaRv6FmseUG0mTu,-3.1710000000000003,throes of perdition,0,2008-09-24,0.098
2010,['weezer'],0.354,0,3SOUAgD70B82lpBVjgVGn9,-5.9639999999999995,memories,0,2010-09-14,0.0962
2009,['brooks & dunn'],0.659,0,6617eD33ZOXYQVPiOALrfb,-5.5829999999999975,lost and found,0,2009-09-08,0.0279
2018,['hardy'],0.5379999999999999,0,0YVdTI4w1BEqSjGNXcRjX1,-5.472,rednecker,1,2018-10-19,0.0343
2020,"['21 savage', 'metro boomin']",0.607,1,2y3mrzWEWaAFqb2jf5fED8,-14.255,snitches & rats (interlude),1,2020-10-02,0.894
2012,['lana del rey'],0.312,1,04cYZCH74znS6dgdryrWLx,-5.244,radio,0,2012-01-30,0.0846
2006,"['sergio vega ""el shaka""']",0.623,0,5nQusPyVdSNdpBJdX5uSq4,-4.65,necesito dueña - ranchera version,0,2006-09-26,0.0723
2018,"['nonsense stinks', 'daugse']",0.87,1,4DdH7mo4RecDbqyHw3BCoG,-9.764,styln' on 'em,0,2018-06-01,0.4270000000000001
2014,['alt-j'],0.465,0,4OxtqhSBnOsgGc1yfYAfOn,-8.743,lovely day (bonus track),0,2014-09-22,0.0399
2002,['los estramboticos'],0.7509999999999999,0,0vQfzyjQFHQ208JCNjcE5H,-5.5920000000000005,la herida,1,2002,0.0412
2020,['jason derulo'],0.789,0,59qrUpoplZxbIZxk6X0Bm3,-4.248,take you dancing,1,2020-07-22,0.040999999999999995
2010,['campeche show'],0.6990000000000001,0,6gM3vv77YVKUP5VgK6GMa3,-6.027,a donde iras ahora,1,2010-11-19,0.0374
2016,"['kid cudi', 'willow']",0.594,1,40jxatV29fk82SAziDsPqN,-7.9510000000000005,rose golden,1,2016-12-16,0.0899
2017,"['machine gun kelly', 'camila cabello']",0.6970000000000001,0,1PSBzsahR2AKwLJgx8ehBj,-4.757,bad things (with camila cabello),1,2017-05-12,0.146
2016,['sia'],0.508,0,25R5Tdr4K7ENb6umHzdCXn,-4.217,alive,1,2016-10-21,0.0489
2012,"[""yes'sir days""]",0.643,0,7kilGB2mx97AxjwMKZJYjD,-5.318,เจ็บไปรักไป,0,2012-11-08,0.0313
2018,['the seige'],0.47700000000000004,1,4ePKbzLwkIBslceokt2iXZ,-3.6489999999999996,i am defiant,1,2018-04-23,0.264
2017,"['jazmine sullivan', 'bryson tiller']",0.512,1,360NCp4XoQ0sFi5jgu5Ww7,-4.412,insecure,1,2017-08-04,0.324
2010,['la arrolladora banda el limón de rene camacho'],0.732,0,3E3HYSdWWnQ2b964rTHKJg,-6.8020000000000005,tu historia fue conmigo,1,2010-01-01,0.0276
2012,['kendrick lamar'],0.546,1,6fAyRZ0GHuuvSOEIOwi58N,-7.601,backseat freestyle,1,2012,0.3
2003,['fugees'],0.765,0,2HAVFycrhtbmLxyyxpm6JI,-10.122,killing me softly with his song,1,2003-03-25,0.0723
2001,['ben folds'],0.379,0,5rasBZY5n2yEKm6J7mypIK,-12.795,still,0,2001,0.0315
2014,['of mice & men'],0.467,0,0TbbFwClRBAyURSBynegzo,-4.117,bones exposed,1,2014-01-24,0.055
2010,['the black keys'],0.531,0,1comODdI862K7ei34XZRa4,-6.172999999999999,too afraid to love you,0,2010-05-18,0.0299
2018,"['jonas blue', 'jack & jack']",0.687,0,5ZSl6gDoV6bPPxzmLeneV9,-4.65,rise,1,2018-11-09,0.0333
2010,['intocable'],0.37799999999999995,0,7EjNvqolyU8YKutApPPwXe,-6.568,sueña,1,2010-01-01,0.0949
2018,['junglepussy'],0.872,1,68UwqWt98BW1QdDnGV9DO1,-6.932,trader joe,1,2018-05-11,0.0629
2008,['beto quintanilla'],0.677,0,5ThraW8bBkCMBYMlQ7mjqe,-5.732,le compré la muerte a mi hijo,1,2008,0.0526
2008,['bullet for my valentine'],0.433,0,0ndYbl2mg4ZazPL0CAQmBc,-4.178,deliver us from evil,0,2008-01-28,0.0881
2003,['wendell b'],0.752,0,4cNeQgQzEOZv4UEYLIUZUP,-6.742999999999999,stl. thang,0,2003,0.187
2012,"['schoolboy q', 'a$ap rocky']",0.65,1,2kfpH2OAAdpk5J3JaraAIh,-4.54,hands on the wheel,1,2012-01-01,0.0957
2014,"['sage the gemini', 'iamsu!']",0.843,1,1UMKquW1olreYO1LlLmTqi,-8.027999999999999,gas pedal,1,2014-03-25,0.0833
2017,['kendrick lamar'],0.6779999999999999,1,06FCvd7rrRcF3DdvWH5Isp,-9.197000000000001,lust.,1,2017-04-14,0.508
2014,['nursery rhymes'],0.7170000000000001,0,5Xc6qBG58DjC2u1vpW9fUE,-8.892999999999997,the itsy bitsy spider,0,2014-05-01,0.0318
2004,"[""destiny's child""]",0.738,0,5Y3Wgg5kKR1jt39z0GD4BQ,-6.681,t-shirt,0,2004-11-16,0.38
2018,"['the weeknd', 'gesaffelstein']",0.47600000000000003,1,6QdnKD1zwEgyOWtkrdzlOF,-7.227,hurt you,1,2018-03-30,0.149
2016,['liquid stranger'],0.665,0,0Qm14E0Scc9hpGPwhowHEP,-7.981,dissolve,1,2016-07-01,0.0294
2010,['black veil brides'],0.41700000000000004,0,2ZhswJTKMkNNTAjrTmPhOJ,-4.6960000000000015,knives and pens,1,2010-07-20,0.0665
2001,['2pac'],0.897,1,6vBMMa2erexusV4XrgXea9,-4.227,lil' homies,1,2001-01-01,0.212
2019,['moneybagg yo'],0.491,1,6uWaErhSQM176jluMQCuD7,-4.829,relentless again,1,2019-05-24,0.324
2015,['mkto'],0.653,0,3GQnWBLRh9GiaP34RlbTbK,-5.127999999999999,monaco,1,2015-07-24,0.0276
2004,['james moss'],0.31,0,1c8eGC7114l4xexQmfARCE,-6.5820000000000025,we must praise,0,2004-10-12,0.0512
2020,"['juice wrld', 'halsey']",0.63,1,5wWAwzGp2OaaoIkwcz6wZs,-8.9,life's a mess (feat. halsey),1,2020-07-10,0.0351
2007,['grupo laberinto'],0.813,0,5ecZtxolljjaedEyWEAWm1,-6.63,el bayo cara blanca,0,2007-05-07,0.15
2012,"['machine gun kelly', 'ester dean']",0.479,1,1zBBo7indT2foQGQUoloWj,-5.28,invincible,0,2012-01-01,0.368
2010,['sabaton'],0.39299999999999996,0,60bLsDrXAsivqUYKdBxQR6,-3.595,white death,1,2010-05-21,0.0866
2004,"['crime mob', 'lil scrappy']",0.865,1,0RZXNlGPvfMo54fd6uCvAT,-4.9460000000000015,knuck if you buck (feat. lil' scrappy),1,2004-07-13,0.311
2019,['blake shelton'],0.536,0,4TCeFZNjGNQIpCuZmJkkE2,-5.102,god's country,1,2019-12-13,0.0399
2015,"['imagine dragons', 'broiler']",0.73,0,4XLm8FNvaTlmTAZmSrrV82,-7.109,shots - broiler remix,1,2015-05-04,0.0336
2007,['band of horses'],0.313,0,2IvNxLl01CTAfCOA103Tgx,-3.5789999999999997,no one's gonna love you,1,2007-10-09,0.0294
2015,['disturbed'],0.579,0,4YDdWcdzHhLDZ5d1j9nRaJ,-2.1519999999999997,open your eyes,1,2015-08-15,0.09
2006,"[""catherine o'hara""]",0.268,0,0Zj3Ihs4nn3G3xZ2LKLEbP,-19.601,sally's song,1,2006-01-01,0.0383
2015,['jason derulo'],0.775,0,7oGZAicScQt96OAW4AruYy,-5.507999999999999,want to want me,1,2015-05-29,0.0629
2014,"['pitbull', 'ne-yo']",0.7290000000000001,0,6SEizXg6WimNyK8NdI9biV,-5.6979999999999995,time of our lives,0,2014-11-21,0.0529
2016,['the 1975'],0.6459999999999999,0,316r1KLN0bcmpr7TZcMCXT,-4.735,the sound,1,2016-02-26,0.0754
2000,['the beatles'],0.636,0,5ylLypaOksxWd75YrGtx2N,-5.605,eight days a week - remastered 2015,1,2000-11-13,0.0316
2003,['nofx'],0.371,0,1NVjbk3Q06lEvAPUlTauzr,-3.7960000000000003,the separation of church and skate,1,2003-08-19,0.159
2005,"['three 6 mafia', 'young buck', '8ball', 'mjg']",0.789,1,5MYFw4T2gy52pOGBN4EYHS,-5.757999999999999,"stay fly (feat. young buck, eightball & mjg)",1,2005-09-27,0.0331
2010,['patrick watson'],0.303,0,0V5cvmTKsYmF5FmGGEAfmS,-16.757,je te laisserai des mots,1,2010-09-10,0.0356
2013,"['jay-z', 'beyoncé']",0.601,1,0zrxLoUbe59VjUfDI1r2m4,-5.732,part ii (on the run),0,2013-07-04,0.0938
2010,['taylor swift'],0.511,0,0vvt4IZOMkRug195S4MUq0,-3.457,if this was a movie,0,2010-10-25,0.0265
2002,['ehukai'],0.845,0,0nvFnhFthibvSO9Y6TwGvW,-13.413,molokai slide,0,2002-09-30,0.0653
2000,['jill scott'],0.821,0,6vmxWfIkL7CjXwwZSUMJ77,-9.83,do you remember,0,2000-07-18,0.0475
2002,['alan jackson'],0.632,0,70OrTBlb0RLKNfxWE6fZZM,-9.552,let it be christmas,1,2002-10-22,0.0268
2000,['beto quintanilla'],0.601,0,2PiNsETKPfNKcZa23ruCay,-4.885,la carroza negra,0,2000,0.0389
2003,['joss stone'],0.69,0,30yn7KuCLbXGCXxjsB0C8K,-3.411,super duper love,1,2003-01-01,0.14
2007,['stefanie sun'],0.306,0,4x1hB3Yg01Aq6J6q0deS9M,-5.831,逆光,1,2007-05-02,0.0525
2017,"['lorde', 'khalid', 'post malone', 'sza']",0.7809999999999999,1,5u64RlrnvvbtNh6R0EMh6o,-4.997,homemade dynamite - remix,1,2017-11-10,0.0764
2006,['zombie nation'],0.7140000000000001,0,7g8cjrj0sXScNE727685JE,-8.789,"kernkraft 400 - dj gius mix, radio edit",1,2006-03-07,0.0692
2009,['love unlimited'],0.583,0,2hEEvYikDJKfwQVXGj8mTK,-7.027,i belong to you,0,2009-05-19,0.0338
2019,['jack & jack'],0.7,0,4cZ3UsiKd1kUQIaq4BFIj2,-6.044,no one compares to you,1,2019-01-25,0.0434
2019,['half•alive'],0.779,0,48XkVAagIoQHCsOlJtXUd5,-6.4670000000000005,still feel.,1,2019-08-09,0.0521
2001,['john williams'],0.177,0,6CeCOC2zx1qS8mQNYHe6IM,-29.484,prologue,1,2001-10-30,0.0367
2010,"['el canto del loco', 'natalia lafourcade']",0.727,0,2YAtzwbV0k4pTFZs0cICCB,-7.3,contigo (feat. natalia lafourcade),0,2010-03-30,0.0269
2009,['los tinos'],0.735,0,6uQ1Oj6FYt1kgWMCHMSOUs,-9.517000000000001,un beso al viento,0,2009-06-17,0.0289
2007,['gorillaz'],0.513,0,2UhmkV1lXMlRzmevvG8TRw,-7.394,hong kong,0,2007-11-19,0.0285
2012,['yoshihisa hirano'],0.7340000000000001,0,27kGlAZVLGtgbWSuCbxXge,-11.339,奇術師のバイレ,1,2012-01-25,0.0398
2016,['kaleo'],0.37799999999999995,0,0Tr5G2mE56eLUGvCaXRM8I,-3.781,no good,1,2016-06-10,0.185
2002,['the red army choir'],0.444,0,54WK8xylU8Clt3qQXSag0n,-7.24,the red army is the strongest,0,2002-06-25,0.0409
2005,['los traileros del norte'],0.544,0,406qqOwEMlBUUugyHXBy8B,-5.2970000000000015,abeja reína,1,2005-01-01,0.0899
2007,['maroon 5'],0.595,0,6zaKzSQwWtxqAvBvoubEWo,-4.631,nothing lasts forever,0,2007-01-01,0.0304
2012,['lana del rey'],0.35200000000000004,1,1TogTbSn3xkbapb6OUxRvq,-6.462999999999999,gods & monsters,0,2012-11-12,0.0656
2005,['karnivool'],0.5,0,4PvyjrSAfxF6DOWFp6Ah4q,-4.883,themata,0,2005-02-07,0.113
2001,['the strokes'],0.528,0,1420BGhbXGkIJtbtBlfpYE,-6.039,the modern age,0,2001-07-30,0.0326
2002,['grupo nueva vida'],0.526,0,3Zkbh4ajxab2JTt0wKPHHb,-10.440999999999999,dios está aquí,0,2002-01-04,0.0261
2004,['tito nieves'],0.815,0,2Jcr5m0dP68G1Zlrp7iKp3,-2.648,ya no queda nada - salsa version,0,2004,0.0687
2018,['i dont know how but they found me'],0.795,0,14ny3vlL25p6Vix2Sb8k1b,-6.395,do it all the time,1,2018-08-24,0.0327
2017,['lil happy lil sad'],0.503,0,46T7puWlH8ptC6lx7bQ3TY,-17.502,let me die,1,2017-07-29,0.0489
2016,['a boogie wit da hoodie'],0.87,1,0KfgfxTnqfX4IfhVDpPYTd,-12.323,not a regular person,0,2016-06-29,0.366
2017,['chelsea cutler'],0.433,0,6zdg9ovHEPx9EblJcc7FGf,-6.641,your shirt,1,2017-02-24,0.0725
2000,['lamb of god'],0.28,0,5aYqjXmZywNVs9J0lzdgke,-3.8689999999999998,pariah,0,2000-09-26,0.0852
2002,['banda el recodo'],0.5589999999999999,0,4raQiFeEYA71ULlT7ecdTE,-4.73,acá entre nos,1,2002-01-01,0.0341
2012,['rihanna'],0.564,0,1z9kQ14XBSN0r2v6fx4IdG,-4.92,diamonds,1,2012-01-01,0.0461
2016,['norah jones'],0.547,0,4ZFhVVawR0xMJ5dJFNxFRl,-14.908,carry on,1,2016-10-07,0.0343
2003,"['juvenile', 'mannie fresh']",0.76,1,5WXtKPaUn0rgwtv4sGoCUt,-4.891,in my life,0,2003-01-01,0.126
2006,['escape the fate'],0.442,0,1AoZIZSOgkRlZrKXq2QduS,-4.817,the guillotine,0,2006-10-03,0.18100000000000002
2015,['shawn mendes'],0.752,0,5jsw9uXEGuKyJzs0boZ1bT,-6.684,stitches,1,2015-04-14,0.0615
2003,['radiohead'],0.28800000000000003,0,6TdGeb9e2KL6RZG0VxoTMd,-6.311,go to sleep,0,2003,0.0393
2011,"['jeezy', 'future']",0.738,1,44sQXptPXVOrYvcvf9TSUk,-7.192,way too gone,0,2011-01-01,0.193
2004,['avril lavigne'],0.435,0,54ZydtdUOVRV78drWmJeII,-2.91,together,0,2004,0.035
2009,['michael giacchino'],0.29600000000000004,0,0NGVyXhUkqE3MRN6TmSzuG,-11.719000000000001,enterprising young men,0,2009-01-01,0.0358
2013,['london grammar'],0.5429999999999999,0,3elOzp9X3B8vMGhJBWzbIF,-10.017999999999999,wasting my young years,0,2013-09-10,0.0361
2017,['russ'],0.831,1,5mB1bWU8VueYVxuvcLPn2B,-3.551,do it myself,1,2017-05-05,0.242
2001,['keahiwai'],0.561,0,7wSN9PBVjYLHokbdGnPOKy,-9.58,promised love,0,2001-05-29,0.0351
2013,['bts'],0.693,0,5kD6DnMehM1XD8dvS83Xzu,-6.615,outro: luv in skool,1,2013-09-11,0.0439
2020,['kali uchis'],0.529,0,3YF2p7XLImHilI4gOvAjzl,-14.054,la luna enamorada,1,2020-11-18,0.0248
2009,['sneeky dee'],0.731,0,4WoeTRNZBhcuZnaArpgBN4,-6.392,chemical cookies,0,2009-03-17,0.19399999999999998
2003,['m. ward'],0.45399999999999996,0,2ww6vlXkh2Ntw3pZwtqnHj,-14.445,let's dance,0,2003-02-18,0.0382
2007,['dueto bertin y lalo'],0.8909999999999999,0,0EQ5gejWQvFc3m6bS3zQlV,-9.446,quererte jamás,0,2007,0.0564
2000,"['ice cube', 'dr. dre', 'mc ren']",0.903,1,60uesDF4UyLUs61FgiDkdp,-6.176,hello,1,2000-02-29,0.33899999999999997
2001,['howard shore'],0.297,0,6qbUU40ECmhtaIpvhopr9e,-23.858,farewell dear bilbo,0,2001,0.0395
2015,"['nelly', 'jeremih']",0.812,1,33QRsLBBdWDYgCZfWEZqR6,-6.47,the fix (feat. jeremih),1,2015-08-14,0.0429
2001,['grupo bryndis'],0.6829999999999999,0,2UK6LfBqQco9UHnLx1jbf5,-8.837,"te amo, te extraño",0,2001-01-01,0.0281
2011,['stephen speaks'],0.515,0,47nJrlVeOWNEI4hppa7ha9,-5.6960000000000015,passenger seat,1,2011-12-13,0.0309
2001,['marco antonio solís'],0.419,0,3fFv9FDzqRYlWjYWXfgF9x,-4.1560000000000015,tu hombre perfecto,0,2001-01-01,0.0275
2017,['a boogie wit da hoodie'],0.759,1,2BJpuAoDeQ1QuPvnryfAWK,-7.815,no promises,1,2017-09-29,0.304
2019,['melanie martinez'],0.6859999999999999,1,5o5akY9xnEk6lpMkD8RwD9,-6.136,teacher's pet,1,2019-09-06,0.0385
2004,['horace silver'],0.48700000000000004,0,1duGF26RKaTntfsJ0cTkzj,-8.47,serenade to a soul sister - remastered,0,2004-01-01,0.0305
2016,"['mac miller', 'ariana grande']",0.861,0,66wkCYWlXzSTQAfnsPBptt,-7.194,my favorite part,1,2016-09-16,0.0526
2008,['the black keys'],0.252,0,319zpJMCzpz50Uz0PsjlJN,-6.336,i got mine,0,2008-04-01,0.0406
2015,['chris brown'],0.6859999999999999,1,5u7o3wXWJI7AN1b9KIf3m8,-8.555,liquor,1,2015-12-18,0.0447
2010,"['john lennon', 'yoko ono']",0.321,0,27RYrbL6S02LNVhDWVl38b,-10.023,happy xmas (war is over) - remastered 2010,1,2010-10-05,0.0324
2002,['billy idol'],0.45399999999999996,0,4r512zjc5VKfbeH8vs46ev,-5.357,"dancing with myself - live on vh1 storytellers, new york city, new york/2001",0,2002,0.07200000000000001
2006,"['rbd', 'anahí', 'dulce maría', 'maite perroni', 'christian chávez', 'christopher von uckermann', 'alfonso herrera']",0.647,0,48VQWZdgyvZPrrtKAtdJ9x,-3.05,celestial,1,2006-01-01,0.0302
2018,['the script'],0.444,0,018Idkvf82hi44UZmIXiGB,-8.01,"never seen anything ""quite like you"" - acoustic",1,2018-04-18,0.03
2002,['lucero'],0.569,1,25XGDQQTKE4ctaF1oSdiWJ,-6.132999999999999,sweet little thing,0,2002-09-24,0.0294
2019,['rex orange county'],0.669,0,3SxSrUogj4LpAkLKXeTtTQ,-7.349,always,1,2019-10-25,0.0385
2017,['lakey inspired'],0.8079999999999999,0,36nutPAJFggPeddyVWDFm9,-13.878,better days,1,2017-05-15,0.04
2010,['journey'],0.495,0,3HRQtRUYnnuZY7fE900XtJ,-8.109,don't stop believin',1,2010-02-26,0.0413
2016,['banda ms de sergio lizárraga'],0.779,0,2yGNkkwU2iT0doFxkxhcXH,-5.59,tengo que colgar,1,2016-02-05,0.0329
2017,['chris young'],0.434,0,6CyJlVAEFlNdpggOLanytL,-4.774,hangin' on,1,2017-10-20,0.0453
2015,['daniel deluxe'],0.5770000000000001,0,018SQDupRTRsl1Wolu1X0c,-9.045,star eater,1,2015-07-14,0.0598
2017,"['cheat codes', 'demi lovato']",0.7390000000000001,0,5lNuqFVMca4vPupY10cH0J,-6.669,no promises (feat. demi lovato),1,2017-03-31,0.162
2016,['brothers osborne'],0.8290000000000001,0,1U0xkg7vuzXKWaNccZ7WHi,-6.013999999999999,rum,1,2016-01-15,0.0583
2020,"['future', 'lil uzi vert']",0.8959999999999999,0,34y5scwz0ivKd4gQtLYm8i,-6.537000000000001,real baby pluto,0,2020-11-12,0.301
2012,"['owl city', 'carly rae jepsen']",0.56,0,1kPpge9JDLpcj15qgrPbYX,-4.269,good time,1,2012-01-01,0.14
2000,"['rehab', 'denny aka ""steakknife""']",0.7190000000000001,1,1PEFmn8Ft4xqhikDvXZiPz,-5.497000000000001,"drinkin' problem (feat. denny aka ""steaknife"") (feat. denny aka ""steakknife"")",0,2000,0.282
2009,"['pesado', 'lorenzo de monteclaro']",0.496,0,5foBwr4MmU2oeuEe6gnQHr,-5.7,abrazado de un poste - en vivo,0,2009-01-01,0.102
2019,['cigarettes after sex'],0.539,0,1Bh0UzthW8pKEnYg7v40Oa,-9.298,heavenly,1,2019-10-25,0.0249
